Антерра-БО-02;B;RU000A108FS8;1;0.01
Урожай-БО-04;B;RU000A108FE8;1;0.01
МФК Быстроденьги-002P-06;B;RU000A108F63;1;0.01
УРАЛКУЗ-001Р-01;B;RU000A10C6M3;1;0.01
ГТЛК-002Р-09;B;RU000A10C6F7;1;0.01
АТОМЭНЕРГОПРОМ-001Р-07;B;RU000A10C6L5;1;0.01
АВТО ФИНАНС БАНК-БО-001Р-15;B;RU000A10C6P6;1;0.01
СЕЛО ЗЕЛЁНОЕ ХОЛДИНГ-001P-02;B;RU000A10DQ68;1;0.01
РЕИННОЛЬЦ-001P-04;B;RU000A10DPT0;1;0.01
АФК СИСТЕМА-002Р-06;B;RU000A10DPW4;1;0.01
АТОМЭНЕРГОПРОМ-001Р-09;B;RU000A10DPS2;1;0.01
ГРУППА ПРОДОВОЛЬСТВИЕ-БО-02;B;RU000A10DPJ1;1;0.01
КАМАЗ-БО-П18;B;RU000A10DP93;1;0.01
Альфа Дон Транс-001P-01;B;RU000A106Y70;1;0.01
Электроаппарат-БО-02;B;RU000A106UL6;1;0.01
ИА Титан-5-А;B;RU000A105UC7;1;0.01
Михайловский Молочный Завод-001P-02;B;RU000A10B255;1;0.01
СЛДК-001Р-01;B;RU000A109XN0;1;0.01
Михайловский Молочный Завод-001P-01;B;RU000A108YZ4;1;0.01
ПК СМАК-БО-П02;B;RU000A106UA9;1;0.01
Сергиево-Посадский мясокомбинат-БО-02;B;RU000A106FN3;1;0.01
Центр-резерв-БО-04;B;RU000A10B7D1;1;0.01
ТД РКС-002Р-07;B;RU000A10E6S8;1;0.01
Нэппи Клаб-БО-01;B;RU000A109KG1;1;0.01
СФО РЛО-А;B;RU000A1095N3;1;0.01
АгроДом-БО-01;B;RU000A109AU3;1;0.01
СибСульфур-БО-01-001P;B;RU000A1098T4;1;0.01
Нижегородец Восток-БО-01;B;RU000A108LL1;1;0.01
Центр-резерв-БО-03;B;RU000A107P47;1;0.01
Истринская сыроварня-БО-03;B;RU000A107C00;1;0.01
ТД РКС-002Р-05;B;RU000A10BQM7;1;0.01
Мосрегионлифт-БО-02;B;RU000A106DJ6;1;0.01
Агро-Фрегат-БО-01;B;RU000A108FG3;1;0.01
МАГНИТ-БО-004Р-08;B;RU000A10C618;1;0.01
Интернешнл Петролиум Сервис-БО-01;B;RU000A10B4H9;1;0.01
БЭЛТИ-ГРАНД-БО-П07;B;RU000A10AQD8;1;0.01
Томская область-34072;B;RU000A10AC75;1;0.01
Башкортостан-34014;B;RU000A10AC91;1;0.01
Новосибирская область-34026;B;RU000A10ABC2;1;0.01
Ульяновская область-34009;B;RU000A109RR3;1;0.01
Якутия-35016;B;RU000A109L72;1;0.01
Новосибирская область-34024;B;RU000A1099S4;1;0.01
Ульяновская область-34008;B;RU000A1087F6;1;0.01
Новосибирская область-35023;B;RU000A107B19;1;0.01
БЭЛТИ-ГРАНД-БО-П06;B;RU000A1076A0;1;0.01
РЖД-001P-28R;B;RU000A106ZL5;1;0.01
РЖД-001P-44R;B;RU000A10C8C0;1;0.01
Магаданская область-34003;B;RU000A106YE3;1;0.01
Ульяновская область-34005;B;RU000A106607;1;0.01
Магаданская область-34002;B;RU000A105NT6;1;0.01
Калининградская область-35007;B;RU000A105ND0;1;0.01
СИБИРСКИЙ КХП-001P-04;B;RU000A10BRN3;1;0.01
СКС ЛОМБАРД-БО-01;B;RU000A10C873;1;0.01
СОБИ-ЛИЗИНГ-001P-07;B;RU000A10C8B2;1;0.01
ОИЛ РЕСУРС-001P-02;B;RU000A10C8H9;1;0.01
СФО ВТБ РКС ЭТАЛОН-05;B;RU000A10BQK1;1;0.01
